Speed (m/s),Throttle (%),RPM,Thrust (kg),Current (A),Power (W),Torque (Nm),Note
0,20.0,2255,0.31,3.69,84.89,0.06,
0,25.0,2766,0.47,5.36,123.38,0.09,
0,30.0,3260,0.64,7.3,167.93,0.13,
0,35.0,3736,0.84,9.48,218.06,0.17,
0,40.0,4198,1.06,11.88,273.23,0.21,
0,45.0,4649,1.31,14.43,331.86,0.25,
0,50.0,5096,1.56,17.03,391.6,0.3,
0,55.00000000000001,5517,1.85,20.01,460.18,0.35,
0,60.0,5938,2.13,22.99,528.77,0.4,
0,65.0,6339,2.44,26.26,603.99,0.46,
0,70.0,6740,2.77,29.53,679.21,0.52,
0,75.0,7128,3.09,32.99,758.86,0.58,
0,80.0,7502,3.45,36.65,842.93,0.64,
0,85.0,7877,3.8,40.3,927.01,0.71,
0,90.0,8238,4.17,44.15,1015.5,0.77,
0,95.0,0,0.0,0.0,0,0,
0,100.0,0,0.0,0.0,0,0,
0,Max Thrust,,4.54,,,,
10,20.0,0,0.0,0.0,0,0,
10,25.0,0,0.0,0.0,0,0,
10,30.0,3388,0.22,5.45,125.3,0.1,
10,35.0,3843,0.37,7.94,182.57,0.14,
10,40.0,4280,0.56,10.69,245.97,0.19,
10,45.0,4709,0.76,13.56,311.78,0.24,
10,50.0,5128,0.97,16.58,381.3,0.29,
10,55.00000000000001,5537,1.22,19.72,453.55,0.35,
10,60.0,5945,1.46,22.89,526.56,0.4,
10,65.0,6333,1.74,26.36,606.2,0.46,
10,70.0,6714,2.01,29.92,688.06,0.52,
10,75.0,7095,2.3,33.47,769.92,0.59,
10,80.0,7456,2.62,37.32,858.42,0.65,
10,85.0,7823,2.93,41.07,944.71,0.72,
10,90.0,8178,3.27,45.02,1035.41,0.79,
10,95.0,0,0.0,0.0,0,0,
10,100.0,0,0.0,0.0,0,0,
10,Max Thrust,,3.5,,,,
20,20.0,0,0.0,0.0,0,0,
20,25.0,0,0.0,0.0,0,0,
20,30.0,0,0.0,0.0,0,0,
20,35.0,0,0.0,0.0,0,0,
20,40.0,0,0.0,0.0,0,0,
20,45.0,0,0.0,0.0,0,0,
20,50.0,0,0.0,0.0,0,0,
20,55.00000000000001,6058,0.41,12.21,280.83,0.21,
20,60.0,6424,0.64,15.99,367.76,0.28,
20,65.0,6788,0.86,19.79,455.24,0.35,
20,70.0,7145,1.1,23.69,544.92,0.41,
20,75.0,7495,1.37,27.7,637.18,0.48,
20,80.0,7836,1.63,31.84,732.31,0.56,
20,85.0,8177,1.92,35.98,827.45,0.63,
20,90.0,8504,2.22,40.3,927.01,0.71,
20,95.0,8832,2.52,44.63,1026.57,0.78,
20,100.0,0,0.0,0.0,0,0,
20,Max Thrust,,2.75,,,,
30,20.0,0,0.0,0.0,0,0,
30,25.0,0,0.0,0.0,0,0,
30,30.0,0,0.0,0.0,0,0,
30,35.0,0,0.0,0.0,0,0,
30,40.0,0,0.0,0.0,0,0,
30,45.0,0,0.0,0.0,0,0,
30,50.0,0,0.0,0.0,0,0,
30,55.00000000000001,0,0.0,0.0,0,0,
30,60.0,0,0.0,0.0,0,0,
30,65.0,0,0.0,0.0,0,0,
30,70.0,8009,0.15,11.22,258.11,0.2,
30,75.0,8332,0.38,15.63,359.43,0.27,
30,80.0,8651,0.62,20.08,461.82,0.35,
30,85.0,8974,0.85,24.47,562.88,0.43,
30,90.0,9276,1.12,29.18,671.07,0.51,
30,95.0,9579,1.4,33.86,778.77,0.59,
30,100.0,9880,1.67,38.57,887.18,0.67,
30,Max Thrust,,1.67,,,,
40,20.0,0,0.0,0.0,0,0,
40,25.0,0,0.0,0.0,0,0,
40,30.0,0,0.0,0.0,0,0,
40,35.0,0,0.0,0.0,0,0,
40,40.0,0,0.0,0.0,0,0,
40,45.0,0,0.0,0.0,0,0,
40,50.0,0,0.0,0.0,0,0,
40,55.00000000000001,0,0.0,0.0,0,0,
40,60.0,0,0.0,0.0,0,0,
40,65.0,0,0.0,0.0,0,0,
40,70.0,0,0.0,0.0,0,0,
40,75.0,0,0.0,0.0,0,0,
40,80.0,0,0.0,0.0,0,0,
40,85.0,0,0.0,0.0,0,0,
40,90.0,0,0.0,0.0,0,0,
40,95.0,0,0.0,0.0,0,0,
40,100.0,0,0.0,0.0,0,0,
40,Max Thrust,,1.87,,,,
