RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.001,0.0,0.00723998511214329
1000.0,0.001,0.0804672,0.007138013490845499
1000.0,0.001,0.1609344,0.007036041869547706
1000.0,0.001,0.24140160000000002,0.006934070248249913
1000.0,0.001,0.3218688,0.0067301270056543275
1000.0,0.001,0.402336,0.006628155384356535
1000.0,0.001,0.48280320000000004,0.006424212141760948
1000.0,0.001,0.5632704,0.006322240520463155
1000.0,0.001,0.6437376,0.006118297277867569
1000.0,0.001,0.7242048,0.005914354035271984
1000.0,0.001,0.804672,0.0057104107926763984
1000.0,0.001,0.8851392,0.005506467550080813
1000.0,0.001,0.9656064000000001,0.005302524307485227
1000.0,0.001,1.0416032,0.005098581064889642
1000.0,0.001,1.1220704,0.004792666200996263
1000.0,0.001,1.2025375999999999,0.004588722958400677
1000.0,0.001,1.2830048,0.0042828080945072995
1000.0,0.001,1.3634719999999998,0.003976893230613921
1000.0,0.001,1.4439392,0.0037729499880183345
1000.0,0.001,1.5244064,0.0034670351241249567
1000.0,0.001,1.6048736,0.0031611202602315775
1000.0,0.001,1.6853408,0.0027532337750404063
1000.0,0.001,1.765808,0.002447318911147028
1000.0,0.001,1.8462752,0.0021414040472536497
1000.0,0.001,1.9267423999999997,0.0018354891833602708
1000.0,0.001,2.0072096,0.0014276026981690996
1000.0,0.001,2.0876768,0.001121687834275721
1000.0,0.001,2.168144,0.0007138013490845498
1000.0,0.001,2.2486112,0.00040788648519117136
1000.0,0.001,2.3290783999999998,0.0
2000.0,0.004,0.0,0.029061912069870955
2000.0,0.004,0.1609344,0.028654025584679787
2000.0,0.004,0.3263392,0.028144167478190825
2000.0,0.004,0.48727360000000003,0.02763430937170186
2000.0,0.004,0.648208,0.027124451265212894
2000.0,0.004,0.8091424,0.02661459315872393
2000.0,0.004,0.9745472000000001,0.026002763430937173
2000.0,0.004,1.1354816,0.02528896208185262
2000.0,0.004,1.296416,0.02457516073276807
2000.0,0.004,1.4618208,0.023861359383683525
2000.0,0.004,1.6227551999999998,0.02304558641330118
2000.0,0.004,1.7836896,0.022127841821621044
2000.0,0.004,1.9490944000000001,0.021210097229940907
2000.0,0.004,2.1100288,0.020292352638260774
2000.0,0.004,2.2709632,0.019272636425282846
2000.0,0.004,2.4318976,0.018252920212304916
2000.0,0.004,2.5973024,0.017131232378029198
2000.0,0.004,2.7582367999999997,0.016009544543753473
2000.0,0.004,2.9191712,0.01478588508817996
2000.0,0.003,3.084576,0.013562225632606447
2000.0,0.003,3.2455103999999997,0.012338566177032932
2000.0,0.003,3.4064448,0.011012935100161625
2000.0,0.003,3.5718496,0.009687304023290318
2000.0,0.003,3.7327839999999997,0.008361672946419013
2000.0,0.003,3.8937184000000005,0.007036041869547706
2000.0,0.003,4.0546528,0.0056084391713786055
2000.0,0.002,4.2200576,0.0042828080945072995
2000.0,0.002,4.380992,0.0028552053963381992
2000.0,0.002,4.5419264,0.0015295743194668923
2000.0,0.002,4.7073312,0.00010197162129779284
3000.0,0.009,0.0,0.065465780873183
3000.0,0.009,0.245872,0.06454803628150287
3000.0,0.009,0.48727360000000003,0.06352832006852493
3000.0,0.009,0.7331456,0.062406632234249214
3000.0,0.009,0.9790175999999999,0.061182972778675696
