RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.002,0.0,0.008361672946419013
1000.0,0.002,0.1430528,0.00825970132512122
1000.0,0.002,0.2816352,0.00825970132512122
1000.0,0.002,0.42468799999999995,0.00825970132512122
1000.0,0.002,0.5677408,0.008157729703823427
1000.0,0.002,0.7063232,0.008157729703823427
1000.0,0.002,0.8493759999999999,0.008055758082525634
1000.0,0.002,0.9924288000000001,0.008055758082525634
1000.0,0.002,1.1354816,0.007953786461227842
1000.0,0.002,1.274064,0.007851814839930048
1000.0,0.002,1.4171167999999998,0.007749843218632255
1000.0,0.003,1.5601696,0.007647871597334462
1000.0,0.003,1.6987519999999998,0.007443928354738876
1000.0,0.003,1.8418048,0.00723998511214329
1000.0,0.003,1.9848576000000002,0.006934070248249913
1000.0,0.003,2.12344,0.006628155384356535
1000.0,0.002,2.2664928,0.006322240520463155
1000.0,0.002,2.4095456,0.005914354035271984
1000.0,0.002,2.5525984,0.005506467550080813
1000.0,0.002,2.6911807999999997,0.005098581064889642
1000.0,0.002,2.8342335999999997,0.00469069457969847
1000.0,0.002,2.9772864,0.004180836473209507
1000.0,0.002,3.1158688,0.0036709783667205416
1000.0,0.002,3.2589216,0.0031611202602315775
1000.0,0.002,3.4019744000000003,0.0026512621537426134
1000.0,0.002,3.5405568,0.0021414040472536497
1000.0,0.001,3.6836096,0.0016315459407646854
1000.0,0.001,3.8266624,0.001121687834275721
1000.0,0.001,3.9697152000000004,0.000611829727786757
1000.0,0.001,4.108297599999999,0.00010197162129779284
2000.0,0.007,0.0,0.03354866340697384
2000.0,0.007,0.290576,0.03344669178567605
2000.0,0.007,0.5766816,0.033344720164378255
2000.0,0.007,0.8672576,0.033242748543080465
2000.0,0.008,1.1533632,0.03303880530048488
2000.0,0.008,1.4439392,0.03293683367918709
2000.0,0.008,1.7345152,0.0327328904365915
2000.0,0.008,2.0206207999999997,0.03252894719399591
2000.0,0.008,2.3111968,0.032223032330102534
2000.0,0.009,2.5973024,0.031917117466209156
2000.0,0.009,2.8878784,0.03140725935972019
2000.0,0.009,3.1784544,0.030897401253231226
2000.0,0.009,3.46456,0.030081628282848882
2000.0,0.009,3.7551360000000003,0.029163883691168745
2000.0,0.009,4.041241599999999,0.02804219585689303
2000.0,0.009,4.3318176,0.026818536401319516
2000.0,0.009,4.6223936,0.025390933703150414
2000.0,0.009,4.9084992000000005,0.02375938776238573
2000.0,0.008,5.1990752,0.022127841821621044
2000.0,0.008,5.485180799999999,0.020292352638260774
2000.0,0.008,5.7757568,0.018456863454900503
2000.0,0.007,6.0663328,0.01651940265024244
2000.0,0.007,6.3524384000000005,0.014581941845584373
2000.0,0.006,6.643014399999999,0.012542509419628518
2000.0,0.006,6.9335904,0.010503076993672662
2000.0,0.005,7.219695999999999,0.008463644567716805
2000.0,0.005,7.5102720000000005,0.006322240520463155
2000.0,0.004,7.7963776000000005,0.0042828080945072995
2000.0,0.003,8.0869536,0.0021414040472536497
2000.0,0.003,8.377529599999999,0.00010197162129779284
3000.0,0.014,0.0,0.07566294300296228
3000.0,0.015,0.44704,0.0754589997603667
3000.0,0.015,0.8896096,0.0752550565177711
3000.0,0.016,1.3366496,0.07494914165387773
3000.0,0.016,1.7792192,0.07474519841128215
3000.0,0.016,2.2262592000000003,0.07433731192609097
3000.0,0.017,2.6732992,0.0739294254408998
3000.0,0.017,3.1158688,0.07341956733441084
3000.0,0.018,3.5629087999999998,0.07280773760662408
3000.0,0.018,4.0099488,0.07188999301494395
3000.0,0.019,4.452518400000001,0.07087027680196602
3000.0,0.019,4.8995584,0.06944267410379693
3000.0,0.019,5.342128,0.06760718492043664
3000.0,0.019,5.789167999999999,0.0653638092518852
3000.0,0.019,6.2362079999999995,0.0626105754768448
3000.0,0.019,6.6787776,0.05955142683791101
3000.0,0.019,7.1258175999999995,0.05608439171378606
3000.0,0.018,7.5683872,0.052311441725767724
3000.0,0.018,8.0154272,0.0483345484951538
3000.0,0.017,8.462467199999999,0.0441537120219443
3000.0,0.016,8.905036800000001,0.039768932306139204
3000.0,0.015,9.3520768,0.03518020934773852
3000.0,0.014,9.7991168,0.030591486389337848
3000.0,0.013,10.2416864,0.02590079180963938
