RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.081,0.0,0.24585357894897852
1000.0,0.082,0.24140160000000002,0.2429983735526403
1000.0,0.083,0.48280320000000004,0.23983725329240874
1000.0,0.085,0.7286752,0.2363702181682838
1000.0,0.086,0.9700768,0.23249529655896764
1000.0,0.087,1.2114784,0.22821248846446035
1000.0,0.088,1.45288,0.2236237655060597
1000.0,0.089,1.6942816,0.21852518444117
1000.0,0.089,1.9356832,0.21291674526979143
1000.0,0.09,2.1815552,0.20690041961322164
1000.0,0.09,2.4229568,0.20037423585016292
1000.0,0.09,2.6643584,0.1933381939806152
1000.0,0.089,2.90576,0.18569032238328073
1000.0,0.088,3.1471616,0.17753259267945734
1000.0,0.087,3.3885632,0.1688650048691449
1000.0,0.085,3.6344352000000004,0.15958558733104578
1000.0,0.083,3.8758368,0.14979631168645768
1000.0,0.08,4.117238400000001,0.1393952063140828
1000.0,0.077,4.35864,0.12868818607781454
1000.0,0.074,4.6000416,0.11757327935635514
1000.0,0.07,4.8414432,0.10615245777100232
1000.0,0.066,5.0873152,0.09452769294305396
1000.0,0.061,5.3287168,0.08269898487250998
1000.0,0.057,5.5701184,0.07066633355937042
1000.0,0.051,5.81152,0.058633682246230875
1000.0,0.046,6.0529215999999995,0.04660103093309133
1000.0,0.04,6.2943232,0.034568379619951774
1000.0,0.035,6.5401952,0.0227396715494078
1000.0,0.029,6.7815968,0.011114906721459419
1000.0,0.023,7.0229984000000005,-0.00020394324259558568
2000.0,0.301,0.0,0.9869833225413368
2000.0,0.307,0.48727360000000003,0.9756644725772817
2000.0,0.313,0.9700768,0.9631219631576533
2000.0,0.318,1.4573504,0.9491518510398557
2000.0,0.323,1.944624,0.9338561078451867
2000.0,0.328,2.4274272,0.9169288187097532
2000.0,0.333,2.9147008,0.8982680120122569
2000.0,0.336,3.4019744000000003,0.8778736877526985
2000.0,0.339,3.889248,0.8556438743097796
2000.0,0.341,4.3720512,0.831374628440905
2000.0,0.342,4.8593247999999996,0.8050659501460744
2000.0,0.342,5.3465984,0.7767178394252879
2000.0,0.34,5.8294016,0.7461263530359502
2000.0,0.336,6.316675200000001,0.7132914909780609
2000.0,0.331,6.803948800000001,0.6782132532516201
2000.0,0.325,7.286752,0.6407896682353301
2000.0,0.316,7.7740256,0.6012246791717866
