RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.008,0.0,0.036301897182014244
1000.0,0.008,0.12070080000000001,0.03569006745422749
1000.0,0.008,0.24140160000000002,0.03507823772644073
1000.0,0.008,0.357632,0.034364436377356186
1000.0,0.008,0.4783328,0.03365063502827163
1000.0,0.008,0.5990336,0.03283486205788929
1000.0,0.008,0.7197344,0.03201908908750695
1000.0,0.008,0.8404351999999999,0.031101344495826813
1000.0,0.008,0.961136,0.030183599904146676
1000.0,0.008,1.0773664,0.02926585531246654
1000.0,0.008,1.1980672,0.028144167478190825
1000.0,0.008,1.3187680000000002,0.027124451265212894
1000.0,0.008,1.4394688,0.02590079180963938
1000.0,0.008,1.5601696,0.024677132354065864
1000.0,0.008,1.6808703999999999,0.023453472898492353
1000.0,0.007,1.7971007999999997,0.022127841821621044
1000.0,0.007,1.9178016,0.020700239123451945
1000.0,0.007,2.0385023999999996,0.019272636425282846
1000.0,0.007,2.1592032,0.017845033727113744
1000.0,0.007,2.2799039999999997,0.016315459407646855
1000.0,0.006,2.4006048,0.014683913466882166
1000.0,0.006,2.5168352,0.013154339147415275
1000.0,0.006,2.6375360000000003,0.01152279320665059
1000.0,0.006,2.7582367999999997,0.009891247265885904
1000.0,0.005,2.8789376,0.00825970132512122
1000.0,0.005,2.9996384,0.006628155384356535
1000.0,0.005,3.1158688,0.004894637822294056
1000.0,0.004,3.2365696,0.003263091881529371
1000.0,0.004,3.3572704,0.0016315459407646854
1000.0,0.004,3.4779712000000003,0.00010197162129779284
2000.0,0.028,0.0,0.14561547521324816
2000.0,0.029,0.24140160000000002,0.1431681563021011
2000.0,0.029,0.48280320000000004,0.14061886576965632
2000.0,0.029,0.7242048,0.1378656319946159
2000.0,0.029,0.9656064000000001,0.13501042659827772
2000.0,0.029,1.207008,0.13184930633804612
2000.0,0.029,1.4484096,0.12848424283521898
2000.0,0.029,1.6898111999999998,0.125017207711094
2000.0,0.029,1.9312128000000002,0.12124425772307568
2000.0,0.029,2.1726144,0.11726736449246175
2000.0,0.029,2.4184864,0.11308652801925224
2000.0,0.029,2.659888,0.10859977668214936
2000.0,0.028,2.9012896,0.10390908210245088
2000.0,0.028,3.1426912000000002,0.09901444428015684
2000.0,0.028,3.3840928,0.09381389159396941
2000.0,0.027,3.6254943999999996,0.08851136728648418
2000.0,0.026,3.866896,0.08290292811510556
2000.0,0.025,4.108297599999999,0.07709054570113139
2000.0,0.025,4.3496992,0.0710742200445616
2000.0,0.024,4.5911007999999995,0.06495592276669404
2000.0,0.023,4.8325024,0.058735653867528666
2000.0,0.022,5.073904,0.052311441725767724
2000.0,0.02,5.3153056,0.045785257962708985
2000.0,0.019,5.5567072,0.03925907419965024
2000.0,0.018,5.7981088000000005,0.0327328904365915
2000.0,0.016,6.0395104,0.026104735052234967
2000.0,0.015,6.280912,0.01947657966787843
2000.0,0.013,6.5223135999999995,0.01295039590481969
2000.0,0.012,6.7637152,0.006424212141760948
2000.0,0.01,7.0051168,0.00010197162129779284
3000.0,0.061,0.0,0.32845059220019074
