RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.0,0.0,0.002549290532444821
1000.0,0.0,0.0625856,0.002447318911147028
1000.0,0.0,0.1251712,0.002447318911147028
1000.0,0.0,0.1877568,0.002345347289849235
1000.0,0.0,0.2503424,0.002345347289849235
1000.0,0.0,0.312928,0.002243375668551442
1000.0,0.0,0.3755136,0.002243375668551442
1000.0,0.0,0.4425696,0.0021414040472536497
1000.0,0.0,0.5051551999999999,0.0021414040472536497
1000.0,0.0,0.5677408,0.002039432425955857
1000.0,0.0,0.6303264,0.0019374608046580637
1000.0,0.0,0.692912,0.0019374608046580637
1000.0,0.0,0.7554976,0.0018354891833602708
1000.0,0.0,0.8180832,0.0017335175620624783
1000.0,0.0,0.8806688,0.0016315459407646854
1000.0,0.0,0.9432543999999999,0.0016315459407646854
1000.0,0.0,1.00584,0.0015295743194668923
1000.0,0.0,1.0684256,0.0014276026981690996
1000.0,0.0,1.1310111999999999,0.0013256310768713067
1000.0,0.0,1.1935968,0.001223659455573514
1000.0,0.0,1.2606528,0.001121687834275721
1000.0,0.0,1.3232384,0.0010197162129779284
1000.0,0.0,1.385824,0.0009177445916801354
1000.0,0.0,1.4484096,0.0008157729703823427
1000.0,0.0,1.5109952,0.0007138013490845498
1000.0,0.0,1.5735808,0.000611829727786757
1000.0,0.0,1.6361664,0.00040788648519117136
1000.0,0.0,1.6987519999999998,0.0003059148638933785
1000.0,0.0,1.7613376,0.00020394324259558568
1000.0,0.0,1.8239232,0.00010197162129779284
2000.0,0.001,0.0,0.01009519050848149
2000.0,0.001,0.1385824,0.009993218887183698
2000.0,0.001,0.2771648,0.009789275644588112
2000.0,0.001,0.41574720000000004,0.009585332401992526
2000.0,0.001,0.5498592,0.00938138915939694
2000.0,0.001,0.6884416,0.009177445916801355
2000.0,0.001,0.827024,0.008871531052907975
2000.0,0.001,0.9656064000000001,0.008667587810312391
2000.0,0.001,1.1041888,0.008361672946419013
2000.0,0.001,1.2427712,0.008055758082525634
2000.0,0.001,1.3813536,0.007749843218632255
2000.0,0.001,1.5154656,0.007443928354738876
2000.0,0.001,1.654048,0.007036041869547706
2000.0,0.001,1.7926304,0.0067301270056543275
2000.0,0.001,1.9312128000000002,0.006322240520463155
2000.0,0.001,2.0697951999999997,0.005914354035271984
2000.0,0.001,2.2083776,0.005506467550080813
2000.0,0.001,2.34696,0.005098581064889642
2000.0,0.001,2.4810719999999997,0.00469069457969847
2000.0,0.001,2.6196544,0.0042828080945072995
2000.0,0.001,2.7582367999999997,0.0037729499880183345
2000.0,0.001,2.8968192,0.0033650635028271638
2000.0,0.001,3.0354016,0.0028552053963381992
2000.0,0.001,3.173984,0.002345347289849235
2000.0,0.001,3.3125664,0.0018354891833602708
2000.0,0.001,3.4511488,0.0013256310768713067
2000.0,0.001,3.5852608,0.0008157729703823427
2000.0,0.001,3.7238432,0.0003059148638933785
2000.0,0.001,3.8624256000000003,-0.00020394324259558568
2000.0,,4.001008,
3000.0,0.003,0.0,0.022841643170705594
3000.0,0.003,0.1966976,0.022535728306812216
3000.0,0.003,0.3978656,0.022127841821621044
3000.0,0.003,0.5945632000000001,0.021719955336429873
3000.0,0.003,0.7912608,0.0213120688512387
3000.0,0.003,0.9924288000000001,0.020802210744749736
3000.0,0.003,1.1891264000000001,0.020292352638260774
3000.0,0.003,1.385824,0.01978249453177181
3000.0,0.003,1.586992,0.019170664803985053
