RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.006,0.0,0.02763430937170186
1000.0,0.006,0.089408,0.0270224796439151
1000.0,0.006,0.178816,0.026410649916128345
1000.0,0.006,0.2726944,0.025798820188341585
1000.0,0.006,0.3621024,0.02518699046055483
1000.0,0.006,0.4515104,0.024473189111470277
1000.0,0.006,0.5409184,0.02375938776238573
1000.0,0.006,0.6347967999999999,0.022943614792003388
1000.0,0.006,0.7242048,0.022127841821621044
1000.0,0.006,0.8136128,0.0213120688512387
1000.0,0.006,0.9030208,0.02049629588085636
1000.0,0.005,0.9968992,0.019680522910474018
1000.0,0.005,1.0863072,0.01876277831879388
1000.0,0.005,1.1757152,0.01774306210581595
1000.0,0.005,1.2651232000000001,0.016825317514135817
1000.0,0.005,1.3545311999999998,0.01580560130115789
1000.0,0.005,1.4484096,0.01478588508817996
1000.0,0.005,1.5378176,0.013766168875202033
1000.0,0.005,1.6272256,0.01264448104092631
1000.0,0.005,1.7166336,0.01152279320665059
1000.0,0.005,1.810512,0.010401105372374868
1000.0,0.005,1.89992,0.009279417538099147
1000.0,0.004,1.989328,0.008157729703823427
1000.0,0.004,2.078736,0.007036041869547706
1000.0,0.004,2.168144,0.005812382413974191
1000.0,0.004,2.2620223999999998,0.00469069457969847
1000.0,0.004,2.3514304,0.0034670351241249567
1000.0,0.004,2.4408384,0.002345347289849235
1000.0,0.004,2.5302464000000002,0.001121687834275721
1000.0,0.003,2.6241248,0.0
2000.0,0.02,0.0,0.11094512397199861
2000.0,0.02,0.1832864,0.10859977668214936
2000.0,0.02,0.3621024,0.10615245777100232
2000.0,0.02,0.5453888,0.10360316723855752
2000.0,0.02,0.7286752,0.1009519050848149
2000.0,0.02,0.9119616,0.0980966996884767
2000.0,0.02,1.0907776,0.0952414942921385
2000.0,0.02,1.274064,0.09218234565320473
2000.0,0.02,1.4573504,0.08902122539297314
2000.0,0.02,1.6361664,0.08565616189014598
2000.0,0.019,1.8194528,0.08229109838731882
2000.0,0.019,2.0027392,0.07872209164189607
2000.0,0.019,2.1860256,0.07505111327517552
2000.0,0.019,2.3648416,0.07127816328715718
2000.0,0.018,2.548128,0.06730127005654327
2000.0,0.018,2.7314144000000002,0.06332437682592934
2000.0,0.018,2.9147008,0.05914354035271984
2000.0,0.017,3.0935167999999997,0.05496270387951034
2000.0,0.017,3.2768032,0.05067989578500304
2000.0,0.016,3.4600896,0.04619314444790015
2000.0,0.016,3.6389056,0.04180836473209506
2000.0,0.015,3.8221920000000003,0.037219641773694384
2000.0,0.015,4.0054784,0.03263091881529371
