RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.001,0.0,0.005098581064889642
1000.0,0.001,0.0536448,0.004996609443591849
1000.0,0.001,0.1072896,0.004894637822294056
1000.0,0.001,0.1609344,0.004792666200996263
1000.0,0.001,0.21904959999999998,0.00469069457969847
1000.0,0.001,0.2726944,0.004588722958400677
1000.0,0.001,0.3263392,0.004486751337102884
1000.0,0.001,0.379984,0.0043847797158050915
1000.0,0.001,0.4336288,0.0042828080945072995
1000.0,0.001,0.48727360000000003,0.004180836473209507
1000.0,0.001,0.5453888,0.003976893230613921
1000.0,0.001,0.5990336,0.0038749216093161274
1000.0,0.001,0.6526784,0.0037729499880183345
1000.0,0.001,0.7063232,0.0035690067454227496
1000.0,0.001,0.759968,0.0033650635028271638
1000.0,0.001,0.8136128,0.003263091881529371
1000.0,0.001,0.8672576,0.0030591486389337846
1000.0,0.001,0.9253727999999999,0.0028552053963381992
1000.0,0.001,0.9790175999999999,0.0026512621537426134
1000.0,0.001,1.0326624,0.002447318911147028
1000.0,0.001,1.0863072,0.002243375668551442
1000.0,0.001,1.1399519999999999,0.002039432425955857
1000.0,0.001,1.1935968,0.0018354891833602708
1000.0,0.0,1.251712,0.0015295743194668923
1000.0,0.0,1.3053568,0.0013256310768713067
1000.0,0.0,1.3590016,0.001121687834275721
1000.0,0.0,1.4126464,0.0009177445916801354
1000.0,0.0,1.4662912,0.000611829727786757
1000.0,0.0,1.519936,0.00040788648519117136
1000.0,0.0,1.5780512,0.00020394324259558568
2000.0,0.003,0.0,0.020394324259558567
2000.0,0.003,0.11176,0.02008840939566519
2000.0,0.003,0.22352,0.019680522910474018
2000.0,0.003,0.3308096,0.019374608046580637
2000.0,0.003,0.4425696,0.018966721561389465
2000.0,0.003,0.5543296,0.018558835076198293
2000.0,0.003,0.6660896,0.018150948591007122
2000.0,0.003,0.7778496,0.01764109048451816
2000.0,0.003,0.8851392,0.017131232378029198
2000.0,0.003,0.9968992,0.016621374271540233
2000.0,0.003,1.1086592,0.016009544543753473
2000.0,0.003,1.2204192,0.015397714815966718
2000.0,0.003,1.3277088000000001,0.01478588508817996
2000.0,0.003,1.4394688,0.014174055360393205
2000.0,0.003,1.5512288,0.013460254011308655
2000.0,0.002,1.6629888000000002,0.012746452662224104
2000.0,0.002,1.7747488,0.011930679691841762
2000.0,0.002,1.8820384,0.011216878342757211
2000.0,0.002,1.9937984,0.010401105372374868
2000.0,0.002,2.1055584,0.009483360780694733
2000.0,0.002,2.2173184,0.008667587810312391
2000.0,0.002,2.3290783999999998,0.007749843218632255
2000.0,0.002,2.436368,0.00683209862695212
2000.0,0.002,2.548128,0.005914354035271984
2000.0,0.002,2.659888,0.004996609443591849
2000.0,0.002,2.771648,0.004078864851911714
2000.0,0.001,2.8789376,0.0030591486389337846
2000.0,0.001,2.9906976000000003,0.0021414040472536497
2000.0,0.001,3.1024576,0.001121687834275721
2000.0,0.001,3.2142176,0.00010197162129779284
3000.0,0.006,0.0,0.045989201205304565
3000.0,0.006,0.1654048,0.04527539985622002
3000.0,0.006,0.33528,0.044459626885837676
3000.0,0.006,0.5006848,0.04364385391545533
3000.0,0.006,0.6660896,0.04272610932377519
3000.0,0.006,0.8314944000000001,0.04180836473209506
3000.0,0.006,1.0013696,0.040788648519117135
3000.0,0.006,1.1667744,0.039768932306139204
3000.0,0.006,1.3321792,0.03864724447186348
3000.0,0.006,1.5020544,0.037423585016289965
3000.0,0.006,1.6674592,0.03609795393941866
3000.0,0.006,1.8328639999999998,0.034772322862547354
3000.0,0.006,1.9982688,0.033344720164378255
3000.0,0.006,2.168144,0.031815145844911366
3000.0,0.005,2.3335488,0.03028557152544447
3000.0,0.005,2.4989536,0.028654025584679787
3000.0,0.005,2.6688288,0.02692050802261731
