RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.002,0.0,0.008769559431610183
1000.0,0.002,0.12070080000000001,0.008769559431610183
1000.0,0.002,0.2369312,0.008667587810312391
1000.0,0.002,0.357632,0.008565616189014599
1000.0,0.002,0.4783328,0.008565616189014599
1000.0,0.002,0.5990336,0.008463644567716805
1000.0,0.002,0.715264,0.008361672946419013
1000.0,0.002,0.8359648000000001,0.008157729703823427
1000.0,0.002,0.9566656,0.008055758082525634
1000.0,0.002,1.0773664,0.007851814839930048
1000.0,0.002,1.1935968,0.007647871597334462
1000.0,0.002,1.3142976,0.007443928354738876
1000.0,0.002,1.4349984,0.00723998511214329
1000.0,0.002,1.5512288,0.006934070248249913
1000.0,0.002,1.6719296000000001,0.006628155384356535
1000.0,0.002,1.7926304,0.006220268899165362
1000.0,0.002,1.9133312,0.005914354035271984
1000.0,0.002,2.0295616,0.005506467550080813
1000.0,0.002,2.1502624,0.005098581064889642
1000.0,0.002,2.2709632,0.00469069457969847
1000.0,0.002,2.391664,0.0042828080945072995
1000.0,0.002,2.5078944,0.0038749216093161274
1000.0,0.002,2.6285952,0.0033650635028271638
1000.0,0.002,2.749296,0.002957177017635992
1000.0,0.002,2.8655264,0.002447318911147028
1000.0,0.001,2.9862271999999996,0.002039432425955857
1000.0,0.001,3.106928,0.0015295743194668923
1000.0,0.001,3.2276287999999997,0.0010197162129779284
1000.0,0.001,3.3438592000000003,0.000611829727786757
1000.0,0.001,3.46456,0.00010197162129779284
2000.0,0.007,0.0,0.0354861242116319
2000.0,0.007,0.24140160000000002,0.03528218096903632
2000.0,0.007,0.48727360000000003,0.03497626610514294
2000.0,0.007,0.7286752,0.034772322862547354
2000.0,0.007,0.9745472000000001,0.034364436377356186
2000.0,0.007,1.2159488,0.03405852151346281
2000.0,0.007,1.4573504,0.03354866340697384
2000.0,0.008,1.7032224,0.03303880530048488
2000.0,0.008,1.944624,0.03242697557269812
2000.0,0.008,2.190496,0.03171317422361357
2000.0,0.008,2.4318976,0.030897401253231226
2000.0,0.008,2.6777696,0.029979656661551092
2000.0,0.008,2.9191712,0.02895994044857316
2000.0,0.008,3.1605728,0.027838252614297444
2000.0,0.008,3.4064448,0.02651262153742614
2000.0,0.008,3.6478464,0.02518699046055483
2000.0,0.007,3.8937184000000005,0.023657416141087937
2000.0,0.007,4.13512,0.022127841821621044
2000.0,0.007,4.376521599999999,0.02049629588085636
2000.0,0.007,4.6223936,0.01876277831879388
2000.0,0.006,4.8637952,0.017029260756731404
2000.0,0.006,5.1096672,0.015295743194668924
2000.0,0.006,5.3510688,0.013460254011308655
2000.0,0.005,5.5969408,0.011624764827948383
2000.0,0.005,5.8383424,0.009687304023290318
2000.0,0.005,6.079744,0.007851814839930048
2000.0,0.004,6.325616,0.005914354035271984
2000.0,0.004,6.5670176,0.003976893230613921
2000.0,0.003,6.8128896,0.002039432425955857
2000.0,0.003,7.0542912,0.00010197162129779284
3000.0,0.014,0.0,0.08014969434006516
3000.0,0.014,0.3665728,0.0796398362335762
3000.0,0.014,0.7331456,0.07912997812708723
3000.0,0.015,1.0997184,0.0784161767780027
3000.0,0.015,1.4707616,0.07770237542891814
3000.0,0.015,1.8373344,0.07688660245853579
3000.0,0.016,2.2039071999999997,0.07586688624555786
3000.0,0.016,2.57048,0.07464322678998435
3000.0,0.016,2.9370528,0.07331759571311304
3000.0,0.016,3.3036255999999997,0.07168604977234835
3000.0,0.017,3.6701984000000003,0.0698505605889881
3000.0,0.017,4.041241599999999,0.06781112816303224
3000.0,0.017,4.4078143999999995,0.065465780873183
3000.0,0.017,4.7743872,0.06281451871944038
3000.0,0.016,5.14096,0.05985734170180439
3000.0,0.016,5.5075328,0.05669622144157282
3000.0,0.016,5.8741056,0.053331157938745655
3000.0,0.015,6.2406784,0.049864122814620694
3000.0,0.015,6.607251199999999,0.04609117282660236
3000.0,0.014,6.978294399999999,0.042318222838584024
3000.0,0.014,7.3448671999999995,0.038341329607970105
3000.0,0.013,7.71144,0.034364436377356186
3000.0,0.012,8.0780128,0.030183599904146676
3000.0,0.011,8.4445856,0.026002763430937173
3000.0,0.01,8.8111584,0.021719955336429873
3000.0,0.009,9.1777312,0.017437147241922576
3000.0,0.008,9.5487744,0.013154339147415275
3000.0,0.007,9.9153472,0.008769559431610183
3000.0,0.006,10.28192,0.0043847797158050915
3000.0,0.005,10.6484928,0.00010197162129779284
4000.0,0.023,0.0,0.14265829819561218
4000.0,0.024,0.491744,0.14184252522522983
4000.0,0.024,0.983488,0.14092478063354968
4000.0,0.025,1.4752319999999999,0.13980309279927397
4000.0,0.026,1.966976,0.13847746172240266
4000.0,0.026,2.45872,0.13704985902423358
4000.0,0.027,2.9504639999999998,0.1352143698408733
