RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.071,0.0,0.2248474249616332
1000.0,0.071,0.1966976,0.22117644659491265
1000.0,0.072,0.3933952,0.21719955336429872
1000.0,0.073,0.5900928,0.21291674526979143
1000.0,0.073,0.7912608,0.20832802231139078
1000.0,0.074,0.9879584,0.2034333844890967
1000.0,0.074,1.184656,0.19823283180290927
1000.0,0.074,1.3813536,0.19262439263153067
1000.0,0.074,1.5780512,0.18660806697496088
1000.0,0.074,1.7747488,0.18028582645449773
1000.0,0.073,1.9714464,0.1735556994488434
1000.0,0.073,2.168144,0.16641768595799789
1000.0,0.072,2.369312,0.15897375760325902
1000.0,0.071,2.5660096,0.1512239143846268
1000.0,0.07,2.7627072,0.14306618468080334
1000.0,0.068,2.9594048,0.13470451173438433
1000.0,0.066,3.1561024,0.12613889554536975
1000.0,0.064,3.3528,0.11726736449246175
1000.0,0.062,3.5494976,0.10819189019695818
1000.0,0.06,3.7506656,0.09891247265885904
1000.0,0.057,3.9473632,0.08953108349946211
1000.0,0.054,4.1440608,0.07984377947617179
1000.0,0.051,4.3407584,0.07015647545288146
1000.0,0.048,4.537456,0.06026522818699556
1000.0,0.044,4.7341536,0.05027200929981186
1000.0,0.04,4.930851199999999,0.04017681879133038
1000.0,0.036,5.1320192,0.030081628282848882
1000.0,0.032,5.3287168,0.019884466153069602
1000.0,0.028,5.5254144,0.009891247265885904
1000.0,0.023,5.722112,-0.00020394324259558568
2000.0,0.255,0.0,0.9038764511836357
2000.0,0.259,0.3978656,0.8890905660954557
2000.0,0.262,0.7912608,0.8731829931730001
2000.0,0.264,1.1891264000000001,0.8561537324162687
2000.0,0.266,1.586992,0.8377988405826658
2000.0,0.268,1.9803871999999998,0.8181183176721919
2000.0,0.27,2.3782528000000003,0.7971121636848466
2000.0,0.271,2.7761184,0.7745764353780343
2000.0,0.271,3.1695135999999997,0.7505111327517553
2000.0,0.27,3.5673792,0.7249162558060093
2000.0,0.269,3.9652448,0.6977918045407964
2000.0,0.266,4.35864,0.6692397505774144
2000.0,0.263,4.7565056000000006,0.6391581222945655
2000.0,0.259,5.1543712,0.6078528345561431
2000.0,0.254,5.5477663999999995,0.5753238873621472
2000.0,0.248,5.945632,0.5416732523338755
2000.0,0.241,6.3434976,0.507002901092626
2000.0,0.233,6.7368928,0.47131283363839843
2000.0,0.225,7.1347584,0.43480699321378863
2000.0,0.215,7.532624,0.39748537981879645
2000.0,0.204,7.9260192,0.3594499650747197
2000.0,0.192,8.3238848,0.32080272060285625
2000.0,0.179,8.721750400000001,0.281543646403206
2000.0,0.165,9.1151456,0.2417747140970668
2000.0,0.15,9.513011200000001,0.2016998669270342
2000.0,0.134,9.9108768,0.16121713327181045
2000.0,0.117,10.304272000000001,0.1207343996165867
2000.0,0.099,10.7021376,0.08025166596136296
2000.0,0.081,11.1000032,0.039870903927437
2000.0,0.061,11.4933984,-0.00040788648519117136
3000.0,0.552,0.0,2.045142836748533
3000.0,0.559,0.5945632000000001,2.0119000882054525
3000.0,0.566,1.1935968,1.9761080491299274
3000.0,0.573,1.78816,1.9375627762793617
3000.0,0.578,2.3827232,1.8962642696537555
3000.0,0.582,2.9817568,1.8518046427679178
3000.0,0.586,3.57632,1.8042858672431463
3000.0,0.588,4.1708832,1.7534020282155478
3000.0,0.588,4.7654464,1.699051154063824
3000.0,0.587,5.36448,1.6411312731666778
3000.0,0.584,5.9590432,1.5796423855241086
3000.0,0.579,6.5536064,1.5148904060000103
3000.0,0.572,7.15264,1.4468753345943826
3000.0,0.563,7.7472031999999995,1.375801114549821
3000.0,0.552,8.3417664,1.3021776039728143
3000.0,0.538,8.9408,1.2259028312420654
3000.0,0.522,9.535363199999999,1.147282711221467
3000.0,0.505,10.1299264,1.066521187153615
3000.0,0.484,10.72896,0.9838222022811052
3000.0,0.462,11.323523199999999,0.8992877282252351
3000.0,0.437,11.9180864,0.8131217082286001
3000.0,0.409,12.51712,0.725528085533796
3000.0,0.38,13.1116832,0.6366088317621207
3000.0,0.348,13.7062464,0.5465678901561696
3000.0,0.313,14.3008096,0.4557111755798362
3000.0,0.277,14.8998432,0.364242631275716
3000.0,0.238,15.494406399999999,0.27257014372900024
3000.0,0.197,16.088969600000002,0.18089765618228448
3000.0,0.154,16.6880032,0.08973502674205769
3000.0,0.108,17.282566399999997,-0.0017335175620624783
4000.0,0.963,0.0,3.6618009208037403
4000.0,0.977,0.7957312,3.6027593520723187
4000.0,0.989,1.5914624,3.5390270887611983
4000.0,1.001,2.3871936,3.4704001876277837
4000.0,1.011,3.1829248,3.3965727338081813
4000.0,1.019,3.978656,3.317340784059796
4000.0,1.026,4.7743872,3.232398423518735
4000.0,1.029,5.5701184,3.1414397373211034
4000.0,1.03,6.3658496,3.044260782224307
4000.0,1.029,7.161580799999999,2.9406576149857497
4000.0,1.023,7.957312,2.8306302356054314
4000.0,1.014,8.753043199999999,2.7145865305685426
4000.0,1.002,9.5487744,2.5927304431176803
4000.0,0.985,10.3445056,2.465469859738035
4000.0,0.965,11.1402368,2.3333146385360957
4000.0,0.941,11.935967999999999,2.1966726659970535
4000.0,0.912,12.7316992,2.0557478853635036
4000.0,0.88,13.5274304,1.9110501547419354
4000.0,0.843,14.323161599999999,1.762681445753647
4000.0,0.803,15.1188928,1.6111516165051267
4000.0,0.757,15.914624,1.4565626386176729
4000.0,0.708,16.7148256,1.2994243701977741
4000.0,0.654,17.5105568,1.139940754488026
4000.0,0.596,18.306288000000002,0.97851967797362
4000.0,0.534,19.102019199999997,0.8155690271397471
4000.0,0.467,19.8977504,0.6515986600928961
4000.0,0.397,20.6934816,0.4872204065608541
4000.0,0.322,21.4892128,0.32294412465010985
4000.0,0.244,22.284944,0.159483615709748
4000.0,0.162,23.0806752,-0.005302524307485227
5000.0,1.496,0.0,5.773531226259732
5000.0,1.518,0.9968992,5.681348880606528
5000.0,1.538,1.989328,5.581620634977287
5000.0,1.556,2.9862271999999996,5.47424451775071
5000.0,1.572,3.9831264,5.358608699199013
5000.0,1.586,4.9755552000000005,5.2344072644583015
5000.0,1.596,5.972454399999999,5.101028383800789
5000.0,1.602,6.9693536,4.958166142362581
5000.0,1.604,7.9617824,4.805412653658487
5000.0,1.601,8.9586816,4.642462002824614
5000.0,1.593,9.9555808,4.469314189860962
5000.0,1.578,10.948009599999999,4.28647907287402
5000.0,1.558,11.944908799999999,4.0944665099702755
5000.0,1.532,12.941808,3.8939903024988145
5000.0,1.5,13.9342368,3.6856622801874237
5000.0,1.462,14.931135999999999,3.47009427276389
5000.0,1.417,15.9280352,3.2477961383347016
5000.0,1.365,16.920464,3.0193797066276455
5000.0,1.307,17.9173632,2.7853548357492115
5000.0,1.242,18.914262400000002,2.546129412184589
5000.0,1.171,19.9066912,2.3023152656615666
5000.0,1.092,20.9035904,2.0542183110440364
5000.0,1.006,21.9004896,1.8024503780597858
5000.0,0.914,22.8929184,1.547521324815304
5000.0,0.815,23.889817599999997,1.2902469242809727
5000.0,0.709,24.886716800000002,1.0313409778058769
5000.0,0.596,25.8791456,0.7716192583603984
5000.0,0.478,26.8760448,0.5122034537788134
5000.0,0.354,27.872944,0.25411328027409974
5000.0,0.222,28.865372799999996,-0.006934070248249913
6000.0,2.16,0.0,8.407866090866913
6000.0,2.192,1.2025375999999999,8.274487210209399
6000.0,2.222,2.4050751999999997,8.129993422830426
6000.0,2.249,3.6031424000000003,7.974078813866101
6000.0,2.273,4.80568,7.805927610346041
6000.0,2.293,6.0082176,7.624927982542459
6000.0,2.308,7.2107551999999995,7.430468100727567
6000.0,2.317,8.4132928,7.221834163552284
6000.0,2.319,9.61136,6.99841434128882
6000.0,2.314,10.8138976,6.759902719073282
6000.0,2.302,12.0164352,6.506299296905672
6000.0,2.28,13.2189728,6.238215904513774
6000.0,2.25,14.41704,5.956468314867973
6000.0,2.211,15.6195776,5.66228018742384
6000.0,2.163,16.822115200000002,5.356365323530461
6000.0,2.105,18.0246528,5.039845411022113
6000.0,2.038,19.227190399999998,4.71333227962658
6000.0,1.961,20.4252576,4.377845645556842
6000.0,1.874,21.6277952,4.033997338540685
6000.0,1.777,22.8303328,3.68260313154849
6000.0,1.67,24.0328704,3.324172882686748
6000.0,1.553,25.235408,2.9596243365471393
6000.0,1.425,26.4334752,2.5896712944787468
6000.0,1.287,27.6360128,2.2152315010732515
6000.0,1.139,28.838550400000003,1.8372227009223334
6000.0,0.982,30.041088000000002,1.4568685534815662
6000.0,0.814,31.2391552,1.0755966614491188
6000.0,0.638,32.4416928,0.6949365991444582
6000.0,0.454,33.644230400000005,0.31631596926575334
6000.0,,34.846768,
7000.0,2.969,0.0,11.602025156398975
7000.0,3.014,1.3947648,11.42204524480837
7000.0,3.056,2.7895296,11.226769590023096
7000.0,3.094,4.1842944,11.015586362315368
7000.0,3.127,5.5790592,10.7876797887148
7000.0,3.155,6.973824,10.542030153008419
7000.0,3.175,8.3685888,10.27771971060454
7000.0,3.188,9.7633536,9.993830716911484
7000.0,3.192,11.1625888,9.689649370580169
7000.0,3.186,12.557353599999999,9.364461870261508
7000.0,3.169,13.9521184,9.018472159198096
7000.0,3.14,15.346883199999999,8.65229206711772
7000.0,3.099,16.741648,8.267247225097256
7000.0,3.045,18.1364128,7.86466326421357
7000.0,2.979,19.5311776,7.445865815543535
7000.0,2.9,20.9259424,7.012180510164022
7000.0,2.807,22.3207072,6.5647290359093065
7000.0,2.701,23.715472,6.104633080613666
7000.0,2.582,25.1102368,5.632912360490076
7000.0,2.449,26.5050016,5.150586591751516
7000.0,2.302,27.899766399999997,4.658471547368367
7000.0,2.14,29.2945312,4.157790886796205
7000.0,1.965,30.693766399999998,3.6493603830054093
7000.0,1.776,32.0885312,3.1345056670728537
7000.0,1.572,33.483296,2.6144503984541103
7000.0,1.355,34.8780608,2.0908261230899443
7000.0,1.125,36.2728256,1.5655703017850133
7000.0,0.883,37.6675904,1.0406203953439759
7000.0,0.629,39.0623552,0.518321751056681
7000.0,0.357,40.457119999999996,-0.01366419725390424
8000.0,3.944,0.0,15.40679029026222
8000.0,4.005,1.5959328,15.173071334247679
8000.0,4.062,3.1918656,14.918856082352283
8000.0,4.113,4.787798400000001,14.64302284674175
8000.0,4.158,6.3837312,14.344551911203112
8000.0,4.195,7.9796640000000005,14.022117644659492
8000.0,4.223,9.5800672,13.674394416034017
8000.0,4.24,11.176,13.300260537492418
8000.0,4.245,12.7719328,12.898594321200411
8000.0,4.237,14.3678656,12.46857999418762
8000.0,4.213,15.9637984,12.010421499696635
8000.0,4.173,17.5597312,11.524832639076545
8000.0,4.118,19.155664,11.013648901510711
8000.0,4.045,20.7515968,10.478603804561192
