RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.002,0.0,0.01080899185756604
1000.0,0.002,0.0804672,0.010605048614970454
1000.0,0.002,0.1654048,0.010401105372374868
1000.0,0.002,0.245872,0.010197162129779284
1000.0,0.002,0.3308096,0.009993218887183698
1000.0,0.002,0.4112768,0.009789275644588112
1000.0,0.002,0.491744,0.009483360780694733
1000.0,0.002,0.5766816,0.009279417538099147
1000.0,0.002,0.6571488,0.008973502674205769
1000.0,0.002,0.7420863999999999,0.008667587810312391
1000.0,0.002,0.8225536,0.008361672946419013
1000.0,0.002,0.9074911999999999,0.008055758082525634
1000.0,0.002,0.9879584,0.007749843218632255
1000.0,0.002,1.0684256,0.007341956733441083
1000.0,0.002,1.1533632,0.006934070248249913
1000.0,0.002,1.2338304,0.006628155384356535
1000.0,0.002,1.3187680000000002,0.006220268899165362
1000.0,0.002,1.3992352,0.005812382413974191
1000.0,0.002,1.4797024,0.005302524307485227
1000.0,0.002,1.56464,0.004894637822294056
1000.0,0.001,1.6451072,0.004486751337102884
1000.0,0.001,1.7300448,0.003976893230613921
1000.0,0.001,1.810512,0.0034670351241249567
1000.0,0.001,1.8909792,0.0030591486389337846
1000.0,0.001,1.9759168,0.002549290532444821
1000.0,0.001,2.056384,0.002039432425955857
1000.0,0.001,2.1413216,0.0015295743194668923
1000.0,0.001,2.2217887999999997,0.0010197162129779284
1000.0,0.001,2.3022560000000003,0.0005098581064889642
1000.0,0.001,2.3871936,0.0
2000.0,0.007,0.0,0.043439910672859745
2000.0,0.007,0.1654048,0.0426241377024774
2000.0,0.007,0.3308096,0.04191033635339285
2000.0,0.007,0.49621440000000006,0.04099259176171272
2000.0,0.007,0.6660896,0.04017681879133038
2000.0,0.007,0.8314944000000001,0.03915710257835245
2000.0,0.007,0.9968992,0.03813738636537452
2000.0,0.007,1.162304,0.03711767015239659
2000.0,0.007,1.3277088000000001,0.035995982318120866
2000.0,0.007,1.4931135999999998,0.034772322862547354
2000.0,0.007,1.6585184,0.03354866340697384
2000.0,0.006,1.8239232,0.032223032330102534
2000.0,0.006,1.9937984,0.030897401253231226
2000.0,0.006,2.1592032,0.029367826933764333
2000.0,0.006,2.324608,0.027940224235595237
2000.0,0.006,2.4900128,0.02630867829483055
2000.0,0.006,2.6554176000000003,0.024677132354065864
2000.0,0.006,2.8208224,0.02304558641330118
