RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.003,0.0,0.020700239123451945
1000.0,0.003,0.0938784,0.020394324259558567
1000.0,0.003,0.1877568,0.019986437774367396
1000.0,0.003,0.2816352,0.01947657966787843
1000.0,0.003,0.3755136,0.01906869318268726
1000.0,0.003,0.4738624,0.018558835076198293
1000.0,0.003,0.5677408,0.01804897696970933
1000.0,0.003,0.6616192,0.017437147241922576
1000.0,0.003,0.7554976,0.01692728913543361
1000.0,0.003,0.8493759999999999,0.016315459407646855
1000.0,0.003,0.9432543999999999,0.015601658058562303
1000.0,0.003,1.0371328,0.014989828330775546
1000.0,0.003,1.1310111999999999,0.014276026981690998
1000.0,0.003,1.22936,0.013562225632606447
1000.0,0.003,1.3232384,0.012848424283521896
1000.0,0.003,1.4171167999999998,0.012032651313139553
1000.0,0.003,1.5109952,0.011318849964055005
1000.0,0.003,1.6048736,0.010503076993672662
1000.0,0.003,1.6987519999999998,0.009687304023290318
1000.0,0.003,1.7926304,0.008769559431610183
1000.0,0.002,1.8865087999999999,0.007953786461227842
1000.0,0.002,1.9803871999999998,0.007138013490845499
1000.0,0.002,2.078736,0.006220268899165362
1000.0,0.002,2.1726144,0.005302524307485227
1000.0,0.002,2.2664928,0.004486751337102884
1000.0,0.002,2.3603712,0.0035690067454227496
1000.0,0.002,2.4542496000000003,0.0026512621537426134
1000.0,0.002,2.548128,0.0018354891833602708
1000.0,0.002,2.6420064,0.0009177445916801354
1000.0,0.001,2.7358848,0.00010197162129779284
2000.0,0.012,0.0,0.08300489973640336
2000.0,0.012,0.1922272,0.08147532541693647
2000.0,0.012,0.3844544,0.079741807854874
2000.0,0.013,0.581152,0.07800829029281152
2000.0,0.013,0.7733791999999999,0.07607082948815345
2000.0,0.013,0.9656064000000001,0.0740313970621976
2000.0,0.012,1.1578336,0.07188999301494395
2000.0,0.012,1.3545311999999998,0.0696466173463925
2000.0,0.012,1.5467583999999999,0.06719929843524548
2000.0,0.012,1.7389856000000001,0.06475197952409845
2000.0,0.012,1.9312128000000002,0.06210071737035583
2000.0,0.012,2.12344,0.05924551197401763
2000.0,0.012,2.3201376000000002,0.05639030657767944
2000.0,0.012,2.5123648,0.053433129560043445
2000.0,0.011,2.704592,0.05037398092110966
2000.0,0.011,2.8968192,0.047212860660878084
2000.0,0.011,3.0935167999999997,0.0440517404006465
2000.0,0.01,3.2857439999999998,0.040686676897819345
2000.0,0.01,3.4779712000000003,0.037321613394992174
2000.0,0.01,3.6701984000000003,0.03385457827086722
2000.0,0.009,3.8624256000000003,0.030387543146742264
2000.0,0.009,4.0591232,0.026818536401319516
2000.0,0.008,4.2513504,0.02314755803459897
2000.0,0.008,4.443577599999999,0.019578551289176224
2000.0,0.007,4.6358048,0.016009544543753473
2000.0,0.007,4.828032,0.012440537798330724
2000.0,0.006,5.0247296,0.008871531052907975
2000.0,0.006,5.2169568,0.005302524307485227
2000.0,0.005,5.409184,0.0018354891833602708
2000.0,,5.601411199999999,
3000.0,0.027,0.0,0.18711792508144984
3000.0,0.028,0.290576,0.18365088995732487
3000.0,0.028,0.581152,0.17977596834800874
3000.0,0.028,0.871728,0.17579907511739484
3000.0,0.028,1.1578336,0.17151626702288753
3000.0,0.028,1.4484096,0.16692754406448687
3000.0,0.028,1.7389856000000001,0.1620329062421928
3000.0,0.028,2.0295616,0.15693432517730316
3000.0,0.028,2.3201376000000002,0.15152982924852015
3000.0,0.027,2.6107136,0.14581941845584373
3000.0,0.027,2.9012896,0.13990506442057177
3000.0,0.027,3.1918656,0.13358282390010862
3000.0,0.026,3.4779712000000003,0.12715861175834767
3000.0,0.026,3.7685472,0.12042848475269334
3000.0,0.025,4.0591232,0.11359638612574122
3000.0,0.025,4.3496992,0.10645837263489571
3000.0,0.024,4.6402752000000005,0.09921838752275242
3000.0,0.023,4.930851199999999,0.09177445916801355
3000.0,0.022,5.2214272,0.08412658757067908
3000.0,0.021,5.5075328,0.07637674435204683
3000.0,0.021,5.7981088000000005,0.068422957890819
3000.0,0.02,6.088684799999999,0.06036719980829335
3000.0,0.019,6.3792608,0.052311441725767724
3000.0,0.017,6.6698368,0.04425568364324209
3000.0,0.016,6.9604128,0.03609795393941866
3000.0,0.015,7.250988799999999,0.02804219585689303
3000.0,0.014,7.541564800000001,0.019986437774367396
3000.0,0.013,7.827670400000001,0.012032651313139553
3000.0,0.011,8.1182464,0.0042828080945072995
3000.0,,8.4088224,
4000.0,0.049,0.0,0.3333452300224848
4000.0,0.049,0.379984,0.3271249611233194
4000.0,0.049,0.759968,0.32059877736026066
4000.0,0.049,1.1444224,0.3134607638694151
4000.0,0.049,1.5244064,0.3060168355146763
4000.0,0.049,1.9043903999999998,0.29806304905344844
4000.0,0.049,2.2843744,0.2895994044857316
4000.0,0.049,2.6643584,0.28062590181152586
4000.0,0.049,3.0443423999999997,0.27124451265212896
4000.0,0.048,3.4287967999999998,0.2612512937649452
4000.0,0.048,3.8087807999999996,0.25085018839257034
4000.0,0.047,4.1887647999999995,0.24004119653500433
4000.0,0.046,4.5687488,0.2287223465709493
4000.0,0.046,4.9487328,0.21709758174300092
4000.0,0.045,5.333187199999999,0.2050649304298614
4000.0,0.044,5.7131712,0.19262439263153067
4000.0,0.042,6.0931552,0.17997991159060434
4000.0,0.041,6.4731392,0.16702951568578464
4000.0,0.04,6.8531232,0.15367123329577378
4000.0,0.038,7.2331072,0.14010900766316736
4000.0,0.037,7.617561599999999,0.12634283878796532
4000.0,0.035,7.9975456000000005,0.1123727266701677
4000.0,0.033,8.377529599999999,0.0981986713097745
4000.0,0.031,8.7575136,0.08402461594938129
4000.0,0.029,9.1374976,0.0698505605889881
4000.0,0.027,9.521952,0.05567650522859489
4000.0,0.025,9.901936,0.04160442148949947
4000.0,0.022,10.28192,0.02763430937170186
4000.0,0.02,10.661904,0.013766168875202033
4000.0,0.018,11.041888,0.00010197162129779284
5000.0,0.076,0.0,0.5221966726659971
5000.0,0.076,0.4783328,0.5125093686427068
5000.0,0.076,0.9521951999999999,0.502108263270332
5000.0,0.077,1.430528,0.49109532817017026
5000.0,0.077,1.9043903999999998,0.47936859172092405
5000.0,0.077,2.3827232,0.46682608230129563
5000.0,0.077,2.8565856,0.45356977153258254
5000.0,0.076,3.3349184,0.4395996594147849
5000.0,0.076,3.8132512,0.42481377432660494
5000.0,0.075,4.2871136,0.4093140878893404
5000.0,0.074,4.7654464,0.3929986284816936
5000.0,0.073,5.2393088,0.37596936772496214
5000.0,0.072,5.717641599999999,0.3582263056191462
5000.0,0.071,6.191504,0.3399733854068413
5000.0,0.069,6.6698368,0.3211086354667496
5000.0,0.068,7.1481696,0.30173402742016897
5000.0,0.066,7.622032,0.28184956126709937
5000.0,0.064,8.1003648,0.2614552370075408
5000.0,0.062,8.5742272,0.24065302626279106
5000.0,0.059,9.05256,0.21944292903285018
5000.0,0.057,9.5264224,0.19782494531771808
5000.0,0.054,10.0047552,0.17590104673869264
5000.0,0.051,10.483087999999999,0.15367123329577378
5000.0,0.048,10.9569504,0.13144141985285496
5000.0,0.045,11.435283199999999,0.10921160640993612
5000.0,0.041,11.9091456,0.08698179296701729
5000.0,0.038,12.387478400000001,0.06495592276669404
5000.0,0.034,12.861340799999999,0.04313399580896637
5000.0,0.03,13.3396736,0.021516012093834285
5000.0,0.026,13.8180064,0.00010197162129779284
6000.0,0.109,0.0,0.7541821111184758
6000.0,0.11,0.581152,0.7400080557580825
6000.0,0.11,1.162304,0.7248142841847114
6000.0,0.11,1.743456,0.7084988247770646
6000.0,0.111,2.324608,0.6912656207777376
6000.0,0.111,2.9102303999999997,0.6728087573228371
6000.0,0.11,3.4913823999999996,0.6532302060336609
6000.0,0.11,4.072534399999999,0.6325299669102089
6000.0,0.109,4.6536864,0.6107080399524812
6000.0,0.108,5.2348384,0.5876624535391801
6000.0,0.107,5.8159904,0.5634951792916032
6000.0,0.105,6.3971424,0.5383081888310484
6000.0,0.103,6.978294399999999,0.5122034537788134
6000.0,0.101,7.5639168,0.4850790025136005
6000.0,0.099,8.145068799999999,0.457240749899303
6000.0,0.097,8.7262208,0.4285867243146233
6000.0,0.094,9.3073728,0.3992188973808589
6000.0,0.091,9.8885248,0.36903529747671227
6000.0,0.087,10.4696768,0.33823986784477883
6000.0,0.083,11.0508288,0.3069345801063564
6000.0,0.08,11.6319808,0.27501746264014726
6000.0,0.075,12.2176032,0.24259048706744915
6000.0,0.071,12.798755199999999,0.21006153987345325
6000.0,0.066,13.3799072,0.17732864943686175
6000.0,0.061,13.9610592,0.14469773062156804
6000.0,0.056,14.5422112,0.11216878342757212
6000.0,0.051,15.123363199999998,0.07984377947617179
6000.0,0.045,15.704515200000001,0.04792666200996263
6000.0,0.04,16.2856672,0.016417431028944645
6000.0,,16.8712896,
7000.0,0.148,0.0,1.030219289971601
7000.0,0.149,0.6750304,1.010946653546318
7000.0,0.15,1.3500608,0.9902464144228662
7000.0,0.15,2.0295616,0.9682205442225429
7000.0,0.151,2.704592,0.9447670713240506
7000.0,0.151,3.3796223999999997,0.9197840241060913
7000.0,0.15,4.0546528,0.8931694309473674
7000.0,0.15,4.7341536,0.8651272350904744
7000.0,0.149,5.409184,0.8354534932928166
7000.0,0.147,6.0842144,0.8041482055543943
7000.0,0.146,6.759244799999999,0.7714153151178028
7000.0,0.143,7.4387456,0.7371528503617444
