RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.005,0.0,0.023249529655896765
1000.0,0.005,0.1251712,0.022943614792003388
1000.0,0.005,0.2503424,0.02263769992811001
1000.0,0.005,0.37104319999999996,0.022229813442918838
1000.0,0.005,0.49621440000000006,0.021821926957727666
1000.0,0.005,0.6213856,0.021414040472536495
1000.0,0.005,0.7465567999999999,0.021006153987345323
1000.0,0.005,0.8672576,0.02049629588085636
1000.0,0.005,0.9924288000000001,0.019986437774367396
1000.0,0.005,1.1176,0.019374608046580637
1000.0,0.005,1.2427712,0.01876277831879388
1000.0,0.005,1.3679424,0.01804897696970933
1000.0,0.005,1.4886432,0.017335175620624782
1000.0,0.005,1.6138143999999999,0.016621374271540233
1000.0,0.005,1.7389856000000001,0.01580560130115789
1000.0,0.005,1.8641568,0.014989828330775546
1000.0,0.005,1.9848576000000002,0.014072083739095412
1000.0,0.005,2.1100288,0.013154339147415275
1000.0,0.004,2.2352,0.012134622934437346
1000.0,0.004,2.3603712,0.011114906721459419
1000.0,0.004,2.4855424,0.01009519050848149
1000.0,0.004,2.6062432,0.008973502674205769
1000.0,0.004,2.7314144000000002,0.007851814839930048
1000.0,0.003,2.8565856,0.0067301270056543275
1000.0,0.003,2.9817568,0.0056084391713786055
1000.0,0.003,3.106928,0.004486751337102884
1000.0,0.003,3.2276287999999997,0.0033650635028271638
1000.0,0.003,3.3528,0.002243375668551442
1000.0,0.002,3.4779712000000003,0.001121687834275721
1000.0,0.002,3.6031424000000003,0.0
2000.0,0.018,0.0,0.09320206186618266
2000.0,0.018,0.25481279999999995,0.09197840241060913
2000.0,0.018,0.5096255999999999,0.09065277133373782
2000.0,0.018,0.7689088,0.08922516863556873
2000.0,0.019,1.0237216,0.08759362269480404
2000.0,0.019,1.2785343999999998,0.08586010513274156
2000.0,0.019,1.5333472000000001,0.08402461594938129
2000.0,0.019,1.78816,0.08188321190212765
2000.0,0.019,2.0474432,0.0796398362335762
2000.0,0.019,2.3022560000000003,0.07729448894372697
2000.0,0.019,2.5570687999999997,0.07464322678998435
2000.0,0.019,2.8118816,0.07188999301494395
2000.0,0.019,3.0666944000000003,0.06883084437601017
2000.0,0.018,3.3259776000000003,0.06566972411577858
2000.0,0.018,3.5807903999999997,0.06230466061295142
2000.0,0.018,3.8356032,0.058735653867528666
2000.0,0.017,4.090416,0.05496270387951034
2000.0,0.017,4.3452288,0.050985810648896415
2000.0,0.016,4.604512000000001,0.04680497417568691
2000.0,0.015,4.8593247999999996,0.0426241377024774
2000.0,0.014,5.114137599999999,0.03823935798667231
2000.0,0.014,5.3689504,0.03375260664956943
2000.0,0.013,5.6237632,0.02926585531246654
2000.0,0.012,5.8830464,0.024677132354065864
2000.0,0.011,6.1378592,0.019986437774367396
2000.0,0.01,6.392672,0.015397714815966718
2000.0,0.009,6.6474848,0.01080899185756604
2000.0,0.007,6.9022976,0.006220268899165362
2000.0,0.006,7.1571104000000005,0.0016315459407646854
2000.0,,7.4163936,
3000.0,0.038,0.0,0.2102654831160488
3000.0,0.039,0.3844544,0.20751224934100843
3000.0,0.039,0.7689088,0.2045550723233724
3000.0,0.04,1.1533632,0.20129198044184304
3000.0,0.04,1.5333472000000001,0.1977229736964203
3000.0,0.041,1.9178016,0.19374608046580638
3000.0,0.041,2.3022560000000003,0.18956524399259686
3000.0,0.041,2.6867104,0.1848745494128984
3000.0,0.041,3.0711648,0.17987793996930657
3000.0,0.041,3.4556192,0.17437147241922574
3000.0,0.041,3.8400735999999998,0.16855909000525154
3000.0,0.041,4.2200576,0.1622368494847884
3000.0,0.041,4.604512000000001,0.15550672247913405
3000.0,0.04,4.9889664,0.14826673736699078
3000.0,0.039,5.3734208,0.14061886576965632
3000.0,0.038,5.7578752,0.13256310768713067
3000.0,0.037,6.1423296,0.12409946311941389
3000.0,0.036,6.526784,0.1151259604452081
3000.0,0.034,6.906768,0.10584654290710896
3000.0,0.033,7.2912224,0.09626121050511642
