RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.023,0.0,0.08025166596136296
1000.0,0.023,0.178816,0.07923194974838503
1000.0,0.023,0.357632,0.0782122335354071
1000.0,0.024,0.5409184,0.07698857407983359
1000.0,0.024,0.7197344,0.07566294300296228
1000.0,0.024,0.8985503999999999,0.07423534030479317
1000.0,0.024,1.0773664,0.07270576598532628
1000.0,0.024,1.2561824,0.0709722484232638
1000.0,0.025,1.4349984,0.06913675923990355
1000.0,0.025,1.6182848,0.06709732681394769
1000.0,0.025,1.7971007999999997,0.06485395114539624
1000.0,0.024,1.9759168,0.062508603855547
1000.0,0.024,2.1547328,0.059959313323102184
1000.0,0.024,2.3335488,0.057308051169359574
1000.0,0.024,2.5123648,0.05435087415172358
1000.0,0.023,2.6956512,0.05139369713408758
1000.0,0.023,2.8744672,0.04823257687385601
1000.0,0.022,3.0532832,0.044867513371028844
1000.0,0.021,3.2320992,0.04150244986820168
1000.0,0.02,3.4109152,0.03803541474407673
1000.0,0.019,3.5942015999999994,0.034466407998653976
1000.0,0.018,3.7730175999999997,0.030795429631933435
1000.0,0.017,3.9518336,0.0270224796439151
1000.0,0.016,4.1306496,0.023249529655896765
1000.0,0.015,4.3094656,0.01947657966787843
1000.0,0.014,4.4882816,0.015601658058562303
1000.0,0.012,4.671568,0.011726736449246176
1000.0,0.011,4.850384,0.007851814839930048
1000.0,0.009,5.0292,0.0038749216093161274
1000.0,0.008,5.208016,0.0
2000.0,0.081,0.0,0.3223322949223231
2000.0,0.082,0.3621024,0.31845737331300705
2000.0,0.084,0.7242048,0.3141745652184997
2000.0,0.085,1.0863072,0.30948387063880123
2000.0,0.086,1.4484096,0.3042833179526138
2000.0,0.087,1.8060416,0.2984709355386396
2000.0,0.088,2.168144,0.29225066663947424
2000.0,0.089,2.5302464000000002,0.28531659639122436
2000.0,0.09,2.8923487999999997,0.27787266803648547
2000.0,0.09,3.2544512,0.269714938332662
2000.0,0.09,3.6165536,0.260843407279754
2000.0,0.09,3.978656,0.2513600464990593
