RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,1.028,0.0,1.816216546934988
1000.0,1.034,0.357632,1.786236890273437
1000.0,1.039,0.7197344,1.7539118863220367
1000.0,1.043,1.0773664,1.719343506702085
1000.0,1.045,1.4394688,1.6821238649283905
1000.0,1.046,1.7971007999999997,1.6423549326222515
1000.0,1.044,2.1547328,1.5998327665410716
1000.0,1.04,2.5168352,1.5545573666848516
1000.0,1.034,2.8744672,1.5063247898109957
1000.0,1.025,3.2320992,1.4551350359195037
1000.0,1.013,3.5942015999999994,1.4009881050103759
1000.0,0.998,3.9518336,1.3439859687049094
1000.0,0.98,4.313936,1.2841286270031051
1000.0,0.959,4.671568,1.2215180515262603
1000.0,0.934,5.0292,1.156256213895673
1000.0,0.906,5.3913024,1.0886490289752362
1000.0,0.874,5.7489344,1.0186964967649503
1000.0,0.839,6.1110368,0.9467045321287088
1000.0,0.801,6.4686688000000006,0.8728770783091067
1000.0,0.76,6.826300799999999,0.7973161069274421
1000.0,0.715,7.188403199999999,0.7202255612263108
1000.0,0.667,7.5460351999999995,0.641809384448308
1000.0,0.616,7.908137600000001,0.5622715198360297
1000.0,0.562,8.265769599999999,0.4820198538746667
1000.0,0.505,8.6234016,0.40115635818551704
1000.0,0.445,8.985504,0.3199869476324739
1000.0,0.383,9.343136,0.2390214803220264
1000.0,0.319,9.700768,0.15836192787547226
1000.0,0.252,10.062870400000001,0.07851814839930048
1000.0,0.184,10.420502399999998,-0.0003059148638933785
2000.0,3.976,0.0,7.306266665986857
2000.0,4.002,0.7197344,7.186348039340652
2000.0,4.025,1.4394688,7.057251966777646
2000.0,4.042,2.1636736,6.918570561812648
2000.0,4.053,2.883408,6.769691994717871
2000.0,4.056,3.6031424000000003,6.610106407386824
2000.0,4.052,4.3228767999999995,6.439303941713022
2000.0,4.038,5.0426112,6.2570806544538655
2000.0,4.014,5.7623456,6.063130630745464
2000.0,3.979,6.4865504,5.8573518989665185
2000.0,3.932,7.206284800000001,5.63964248749573
2000.0,3.872,7.9260192,5.410002396333101
2000.0,3.799,8.645753599999999,5.168839511963821
2000.0,3.713,9.365488,4.916561720873082
2000.0,3.613,10.0852224,4.653780852788669
2000.0,3.499,10.8094272,4.381108737438371
2000.0,3.37,11.5291616,4.099463119413867
2000.0,3.228,12.248895999999998,3.8095578000642427
2000.0,3.072,12.9686304,3.511902637495985
2000.0,2.902,13.6883648,3.207517347922073
2000.0,2.719,14.412569600000001,2.897115732691592
2000.0,2.522,15.132304,2.5814115931536255
2000.0,2.312,15.8520384,2.261628588763747
2000.0,2.089,16.5717728,1.9385824924923394
2000.0,1.854,17.291507199999998,1.613394992173678
2000.0,1.609,18.011241599999998,1.2873917188846344
2000.0,1.352,18.735446399999997,0.9616943604594841
2000.0,1.087,19.4551808,0.637934462838992
2000.0,0.813,20.1749152,0.31753962872132685
2000.0,0.532,20.8946496,0.0016315459407646854
3000.0,8.883,0.0,16.563556362264382
3000.0,8.945,1.0818368,16.29384142393172
3000.0,8.997,2.1636736,16.003324274854307
3000.0,9.037,3.2455103999999997,15.690781255576573
3000.0,9.063,4.3273472,15.35498870664294
3000.0,9.072,5.409184,14.99482494021914
3000.0,9.063,6.491020799999999,14.609066296849587
3000.0,9.032,7.572857600000001,14.197202918427802
3000.0,8.978,8.6546944,13.7584190319834
3000.0,8.899,9.7365312,13.292510694273783
3000.0,8.792,10.818368,12.799273962056361
3000.0,8.656,11.900204800000001,12.27901475019502
3000.0,8.49,12.982041599999999,11.732038973553662
3000.0,8.293,14.0638784,11.15967226320915
3000.0,8.063,15.145715200000001,10.563342221859656
3000.0,7.801,16.227552,9.94457842382465
3000.0,7.508,17.3093888,9.305216358287488
3000.0,7.181,18.3912256,8.646683627946343
3000.0,6.823,19.4730624,7.9708157219845726
3000.0,6.433,20.554899199999998,7.2793461579642385
3000.0,6.011,21.636736,6.574110425068704
3000.0,5.559,22.7185728,5.8571479557239225
3000.0,5.076,23.800409600000002,5.130396210734553
3000.0,4.564,24.8822464,4.39640448063304
3000.0,4.024,25.9596128,3.657620084330531
3000.0,3.458,27.0414496,2.9166942839807684
3000.0,2.869,28.123286399999998,2.1768901714652813
3000.0,2.257,29.2051232,1.441266895423004
3000.0,1.628,30.28696,0.7134954342206564
3000.0,0.982,31.368796800000002,-0.004180836473209507
4000.0,15.876,0.0,29.75052642849495
4000.0,15.989,1.4394688,29.272075581365705
4000.0,16.084,2.883408,28.756201149220175
