RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.077,0.0,0.24371217490172487
1000.0,0.078,0.201168,0.23963331004981317
1000.0,0.079,0.402336,0.23535050195530582
1000.0,0.08,0.5990336,0.23065980737560737
1000.0,0.08,0.8002016,0.22566319793201553
1000.0,0.081,1.0013696,0.22036067362453032
1000.0,0.081,1.2025375999999999,0.2146502628318539
1000.0,0.081,1.3992352,0.2086339371752841
1000.0,0.081,1.6004032,0.2021077534122254
1000.0,0.081,1.8015712000000002,0.19527565478527328
1000.0,0.08,2.0027392,0.1879336980518322
1000.0,0.08,2.1994368,0.18028582645449773
1000.0,0.079,2.4006048,0.17212809675067428
1000.0,0.078,2.6017728,0.1637664238042553
1000.0,0.076,2.8029407999999996,0.1549968643726451
1000.0,0.075,2.9996384,0.14602336169843932
1000.0,0.073,3.2008064,0.1366419725390424
1000.0,0.071,3.4019744000000003,0.12705664013704987
1000.0,0.068,3.6031424000000003,0.11726736449246175
1000.0,0.066,3.8043104,0.10727414560527807
1000.0,0.063,4.001008,0.09697501185420097
1000.0,0.06,4.202176,0.08657390648182611
1000.0,0.056,4.403344,0.07596885786685566
1000.0,0.052,4.604512000000001,0.06526183763058742
1000.0,0.048,4.8012096,0.054452845773021376
1000.0,0.044,5.0023776,0.043541882294157536
1000.0,0.04,5.2035456,0.03263091881529371
1000.0,0.035,5.4047136,0.02161798371513208
1000.0,0.03,5.601411199999999,0.010707020236268247
1000.0,0.025,5.8025792,-0.00020394324259558568
2000.0,0.28,0.0,0.9798453090504913
2000.0,0.284,0.402336,0.9637337928854401
2000.0,0.287,0.804672,0.9462966456435175
2000.0,0.29,1.207008,0.9277378105673193
2000.0,0.292,1.609344,0.9077513727929517
2000.0,0.294,2.01168,0.8863373323204153
2000.0,0.296,2.414016,0.8634956891497096
2000.0,0.297,2.8163519999999997,0.8391244716595371
2000.0,0.297,3.2142176,0.8130197366073022
2000.0,0.296,3.6165536,0.7852834556143026
2000.0,0.295,4.0188896,0.7559156286805383
2000.0,0.292,4.4212256000000005,0.7249162558060093
2000.0,0.289,4.8235616,0.6923873086120134
2000.0,0.284,5.2258976,0.6584307587198482
2000.0,0.279,5.6282336,0.6232505493721098
2000.0,0.272,6.0305696,0.5867447089474999
2000.0,0.265,6.4329056,0.5492191523099123
2000.0,0.256,6.8352416,0.5106738794593465
2000.0,0.246,7.237577600000001,0.4711088903958029
2000.0,0.236,7.6399136,0.43072812836187696
2000.0,0.224,8.0422496,0.3895315933575686
2000.0,0.211,8.4445856,0.34762125700417573
2000.0,0.196,8.842451200000001,0.30509909092299614
2000.0,0.181,9.2447872,0.26206706673532754
2000.0,0.165,9.6471232,0.21852518444117
2000.0,0.147,10.0494592,0.1747793589044169
2000.0,0.128,10.4517952,0.1308295901250682
2000.0,0.109,10.854131200000001,0.08687982134571949
2000.0,0.088,11.2564672,0.04313399580896637
2000.0,0.067,11.6588032,-0.000611829727786757
3000.0,0.606,0.0,2.217474876741803
3000.0,0.614,0.603504,2.1811729795597885
3000.0,0.622,1.207008,2.142015876981436
3000.0,0.629,1.8149823999999999,2.1001055406280433
3000.0,0.634,2.4184864,2.0550340840144186
3000.0,0.639,3.0219904,2.006699535519265
3000.0,0.643,3.6254943999999996,1.9551018951425818
3000.0,0.645,4.2289984,1.8998332763991783
3000.0,0.646,4.8325024,1.840893679289054
3000.0,0.644,5.4404768,1.7781811321909113
3000.0,0.641,6.0439808,1.7115936634834528
3000.0,0.636,6.6474848,1.6413352164092734
3000.0,0.628,7.250988799999999,1.567711705832267
3000.0,0.618,7.8544928,1.4908251033737312
3000.0,0.605,8.462467199999999,1.4109813238975593
3000.0,0.591,9.0659712,1.328486282267645
3000.0,0.573,9.669475199999999,1.243339978483988
3000.0,0.554,10.2729792,1.1559502990317796
3000.0,0.532,10.8764832,1.0663172439110198
3000.0,0.507,11.4844576,0.9748486996068995
3000.0,0.479,12.0879616,0.881544666119419
3000.0,0.449,12.6914656,0.7866090866911739
3000.0,0.417,13.2949696,0.6902459045647596
3000.0,0.381,13.898473599999999,0.5927610346040697
3000.0,0.344,14.501977599999998,0.4942564484304019
3000.0,0.303,15.109951999999998,0.3951400325289472
3000.0,0.26,15.713455999999999,0.2956157301423014
3000.0,0.215,16.316959999999998,0.1961933993769534
3000.0,0.168,16.920464,0.09728092671809435
3000.0,0.118,17.523968,-0.0018354891833602708
4000.0,1.059,0.0,3.9718966211703286
4000.0,1.074,0.8091424,3.907246613267528
4000.0,1.087,1.6138143999999999,3.8374980242998378
4000.0,1.1,2.4229568,3.7626508542672576
4000.0,1.111,3.2276287999999997,3.6822972166845966
4000.0,1.12,4.0367712,3.5961311966879617
4000.0,1.126,4.8414432,3.503846879413459
4000.0,1.13,5.6505856,3.4050363783758986
4000.0,1.132,6.4552575999999995,3.29959772195398
4000.0,1.129,7.2644,3.1873269669051107
4000.0,1.123,8.069072,3.068122141607991
4000.0,1.114,8.8782144,2.942289160926514
4000.0,1.1,9.6828864,2.81033788296717
4000.0,1.082,10.4920288,2.6725742225938522
4000.0,1.059,11.2967008,2.529406066291751
4000.0,1.033,12.105843199999999,2.381343272167356
4000.0,1.002,12.910515199999999,2.22869175508456
4000.0,0.966,13.7196576,2.0718594015285547
4000.0,0.926,14.524329600000002,1.911254097984531
4000.0,0.881,15.333471999999999,1.746977816073787
4000.0,0.831,16.138144,1.5796423855241086
4000.0,0.777,16.9472864,1.4093497779567947
4000.0,0.718,17.7519584,1.2365078798570357
4000.0,0.654,18.561100800000002,1.0615245777100233
4000.0,0.585,19.3657728,0.8849097296222462
4000.0,0.512,20.1749152,0.7070712220788955
4000.0,0.434,20.9795872,0.528620884807758
4000.0,0.352,21.7887296,0.3503744907792162
4000.0,0.267,22.5934016,0.17284189809975886
4000.0,0.176,23.402544,-0.005506467550080813
5000.0,1.646,0.0,6.265646270642881
5000.0,1.669,1.0103103999999998,6.16449042231547
5000.0,1.691,2.0206207999999997,6.055584730769427
5000.0,1.711,3.0264607999999997,5.938215394655668
5000.0,1.729,4.0367712,5.812280442352894
