RPM,Torque (N-m),V(speed) (m/s),Thrust (kg)
1000.0,0.0,0.0,0.002243375668551442
1000.0,0.0,0.0804672,0.002243375668551442
1000.0,0.0,0.156464,0.002243375668551442
1000.0,0.0,0.2369312,0.002243375668551442
1000.0,0.0,0.31739839999999997,0.002243375668551442
1000.0,0.0,0.3933952,0.0021414040472536497
1000.0,0.0,0.4738624,0.0021414040472536497
1000.0,0.0,0.5543296,0.0021414040472536497
1000.0,0.0,0.6303264,0.002039432425955857
1000.0,0.0,0.7107936,0.002039432425955857
1000.0,0.0,0.7912608,0.002039432425955857
1000.0,0.0,0.8672576,0.0019374608046580637
1000.0,0.0,0.9477248,0.0018354891833602708
1000.0,0.0,1.028192,0.0018354891833602708
1000.0,0.0,1.1041888,0.0017335175620624783
1000.0,0.0,1.184656,0.0016315459407646854
1000.0,0.0,1.2651232000000001,0.0016315459407646854
1000.0,0.0,1.34112,0.0015295743194668923
1000.0,0.0,1.4215872,0.0014276026981690996
1000.0,0.0,1.5020544,0.0013256310768713067
1000.0,0.0,1.5780512,0.001223659455573514
1000.0,0.0,1.6585184,0.001121687834275721
1000.0,0.0,1.7389856000000001,0.0009177445916801354
1000.0,0.0,1.8149823999999999,0.0008157729703823427
1000.0,0.0,1.8954496,0.0007138013490845498
1000.0,0.0,1.9759168,0.000611829727786757
1000.0,0.0,2.0519136,0.0005098581064889642
1000.0,0.0,2.1323808,0.0003059148638933785
1000.0,0.0,2.212848,0.00020394324259558568
1000.0,0.0,2.2888448,0.00010197162129779284
2000.0,0.001,0.0,0.009279417538099147
2000.0,0.001,0.1609344,0.009177445916801355
2000.0,0.001,0.3263392,0.009075474295503561
2000.0,0.001,0.48727360000000003,0.008973502674205769
2000.0,0.001,0.6526784,0.008871531052907975
2000.0,0.001,0.8136128,0.008769559431610183
2000.0,0.001,0.9790175999999999,0.008667587810312391
2000.0,0.001,1.1399519999999999,0.008565616189014599
2000.0,0.001,1.3053568,0.008361672946419013
2000.0,0.001,1.4662912,0.008157729703823427
2000.0,0.001,1.631696,0.008055758082525634
2000.0,0.001,1.7926304,0.007749843218632255
2000.0,0.001,1.9535648,0.007545899976036669
2000.0,0.001,2.1189696000000002,0.00723998511214329
2000.0,0.001,2.2799039999999997,0.006934070248249913
2000.0,0.001,2.4453088,0.006628155384356535
2000.0,0.001,2.6062432,0.006220268899165362
2000.0,0.001,2.771648,0.005812382413974191
2000.0,0.001,2.9325824,0.00540449592878302
2000.0,0.001,3.0979872,0.004996609443591849
2000.0,0.001,3.2589216,0.004588722958400677
